view?id=10&typeid=1	1
rs-aries-74-267001-226426-1205714423l	1
yesppg_cn	1
all	1
www.yangteacher	1
msgl	1
www.kutu168	1
www.kina.cc	1
www.jx0792	1
www.mp3goto	1
www.xjts	1
f?kz=93950886	1
,1,1	1
bbs.54master	1
buyun	1
bbs.51-net	1
oktsudvetu8	1
q64871223	1
a-spkj200603040l	1
bbs.rednet	1
wjb	1
www.scatzone	1
sports.qq	1
p1	1
?t59082l	1
bill_cpc?p=mqadqu7lf$dwygkklpdll4bnlzllxvvslf3w688gwqqsllllgzlvl25n8eksidvfllllll==&q=cglkpwnozw5nahvpjni9mjqmad0xnjg0ndq3mjamdj03jmm9twa=&url=http:	1
www.muchmoremen	1
t.tuxiao77.info	1
?1797046	1
mju0njehotel	1
picview79459c30p1l	1
jlth	1
d3b71h2834ajb8l	1
www.acckj	1
mobile.haier	1
askinfo?qid=1757	1
news.phoenixtv	1
67.19.119.147	1
chengdu.vekee	1
product_110821l	1
cq.qq	1
ccbp	1
partyinfo	1
viewthread.php?tid=30728&extra=page%3d122	1
shuzhibaogao	1
leaders	1
www.800265	1
msgview-821955-677919l	1
www.dannyfans	1
zuowen.eduboss	1
content_377997	1
comicabc	1
yzwb	1
www.jkcsw	1
children	1
news.cctv	1
www.worldmapfinder	1
down.zdnet	1
id_cf00xndm0mzy3ng==l	1
content_2797377	1
t-10932l	1
www.winrar	1
baicaozhishui	1
remen	1
bill_cpc?p=pom3kan$8aewygktlxcllrjulzllxypqlf31y07kxwjsllllg$jxlat6hreq874pm@$imylllll=&q=cglkpwfhbmppyszyptgmad0xnjg0ndq3mjamdj03jmm9twa=&url=http:	1
sou-2-???????3\xa6\xcc-0-0l	1
china	1
jindaochuanzhang.blog.sohu	1
edu31	1
playindex.do?lid=3437396&iid=16175825	1
currwx	1
dm.99770	1
bbs.cdqss	1
bill_cpc?p=4pesuqmf21ewygnslxcll3iolzlxgzbclfwbghtqikhsllllgzqvl2n$1kac$g$8llllll==&q=cglkpwhsamhlz2fuzyzypti0jmg9mty4ndq0nziwjny9nyzjpu8a&url=http:	1
suxingblog	1
x624079078	1
gta5pricing	1
www.haciq.gov	1
www.qzcbs	1
bill_search?p=x7wdtfpal@bwygnflxcllnizlzllxa44lj6fjgnfrc2nllllwsjjlqppb89hgzlllll=&q=cglkpxnvz291jni9oczopte2odq0ndcymcz2ptemyz1maa==&url=http:	1
sjm	1
shizheng	1
train.8684	1
dispbbs?boardid=16&id=353&page=1	1
www.bbboo	1
dispbbs?boardid=13&id=175&star=1&page=1	1
doorjoy	1
wwwzz	1
kl8l	1
viewthread.php?tid=55341&extra=page%3d3	1
www12host4free	1
txt	1
d_table_1	1
tianyabook	1
com11xp	1
army	1
browse	1
sxyc	1
hospital	1
b1003263	1
id_551240l	1
sms.wwwage	1
cnlistnewsdetail?tablename=dtlmb&guid=%7b38b4b8af-9fb9-11d7-965b-00a0c92674a3%7d	1
www.haoqzone	1
www.cjedu	1
tid_227349l	1
card20.silversand	1
dict?act=4	1
lady.163	1
show.php	1
canlan.blog.hexun	1
dispbbs?boardid=39&id=137945&page=&star=4	1
ea530c280225d692dc2f5c3e8a	1
qiye	1
www.3y3y	1
f6e73k00031h2ll	1
www.cxdb	1
mb	1
www.xinhuanet	1
www.21mishu	1
mu	1
again_in	1
id_1078383l	1
f?kz=359977944	1
u68	1
www.soundbitesdog	1
article_20_1_344833_1l	1
bbs.ganji	1
photo.sina	1
india	1
qiqqqiqq.blog.sohu	1
showhtml	1
bill_cpc?p=oalkag4hrgpwygn5lvlllnfqlyll4b5sllz1zf7klvosllllgzhvlamsce4sidj0llllll==&q=cglkpwfhbmppyszyptgmad0xnjg0ndq3mjamdj03jmm9twa=&url=http:	1
www.sxhbao	1
travel	1
www.dielianhua	1
playsong21233l	1
read.php?tid=65891	1
happygo_107325	1
w20	1
shaofei2000	1
bbs.bj.sina	1
v.9ku	1
redirect.php?tid=1412013&goto=lastpost	1
www.2008red	1
showthread.php?t=499964	1
www.splife	1
hot.stuccess	1
t20050722_33582	1
ent.enorth	1
www.cctv	1
nbpvizhe	1
datalib	1
www.cqvip	1
knowledgeexp	1
www.panlong123	1
wwwwmz	1
de4roiygyzwiysvs30yf9v0wc	1
ztzl	1
article203472350	1
www.93kb	1
www.sd.xinhuanet	1
down_85692l	1
html.hjsm.tom	1
f?kz=252150957	1
www.bffxprint	1
www.xiaoshengchu	1
view?bid=36&id=1182864&bname=%c8%cb%b5%bd%d6%d0%c4%ea&title=%d7%a3%d4%c5%b3%d8%c4%ab%d1%e2%c9%fa%c8%d5%bf%ec%c0%d6%a3%a1	1
zhicheng	1
musiclist?specialid=3427	1
caijing	1
www.hospline	1
mobile.163	1
www.digvod	1
digest	1
www.ylaaa	1
show_pro?id=3298	1
topic.csdn	1
www.btplus	1
74.53.27.4	1
www.blackwhoremovies	1
redirect.php?tid=1246&goto=lastpost	1
t20080528_15647722	1
www.myshevchenko	1
paopao	1
www.vipku	1
www.china1000	1
necolehuang.blog.sohu	1
show?id=40952	1
www.wl	1
tt0117333	1
club2.cat898	1
series_761l	1
id_1763552l	1
bbs.yahoo	1
z_waiyu	1
special_list	1
history2	1
www.11aaa	1
www.80665555	1
schools	1
content?stritem=worldlook&flag=1&idarticle=111617	1
hotcar?id=29	1
f?kz=376036977	1
blog_4a73d56401008ev2l	1
aixue.bb.iyaya	1
n226308519	1
shamelesschink.blogspot	1
czj_kjscyzgcj.jsp	1
www.ylxuan	1
www.yangtse	1
feeds	1
miniportal	1
www.cdol	1
e.44x33	1
www.chuguiwang	1
logs	1
www.toodou	1
bbs.fdc	1
www.tt8g	1
www.search.hc360	1
www.quanyo	1
www.iresult	1
gdxx	1
baijiaxin.info	1
sort05	1
quanzhengmaimaijiqiao	1
rd	1
content_574336	1
www.wdysh	1
cddt	1
techforum	1
12sx.dn51	1
gamesoft	1
gaoshanliuyun200.blog.163	1
zhpd	1
resume	1
hi.nipic	1
id_1049937l	1
article_content?id=1730	1
www.sjxyx	1
www.hbtv	1
www.daiyun789	1
www.if520	1
www.szxinliangdian	1
{c58cc658-25df-441f-9e0a-f3dc63155074}	1
xubo168.blog.sohu	1
www.xg707	1
v5-d1001366363l	1
dongman	1
www.51hejia	1
thread.php?tid=2150930002&bid=1934	1
film-music	1
cn.qikan	1
upload_doc	1
www.virgino	1
erkzhsh	1
thread-773466-1-1l	1
service	1
member_pic_346	1
top	1
\xa8\xa8??\xa8\xa8\xa8\xba\xa8\xae?\xa6\xccl	1
penrose.blog.sohu	1
www.huaxiazw	1
wwwfei	1
it.sohu	1
www.gamezero	1
hiyl	1
www.8bio	1
dxxdxx	1
bill_cpc?p=hdiz6zrv5fjwygktlxcll2rslzlx52nrlfabytfogzvsllllgzzolg0q1mdhtr55zhfyllllll==&q=cglkpty2nza1ntk1jni9mizopte2odq0ndcymcz2ptcmyz1paa==&url=http:	1
a972bbd0f81f17a27cl	1
subject_news_news143746653	1
content_4771120	1
sd.12530	1
caohongxin.blog.sohu	1
www.aiboy	1
74.86.190.186	1
flashmokuai	1
www.rumen8	1
de4r08xqdkslpvyfnj2duj49tpen	1
xzgaoshou	1
dances+with+wolves+john+barry+dances+with+wolves+john+barry	1
redirect.php?tid=2105044&goto=lastpost	1
h85hje3d8918	1
thread-c-375-764424-1l	1
ballarat	1
mini	1
qqkongjianflashmokuai	1
id_ce00xmtq1mde1ng==l	1
www.cc93	1
sanhc	1
tid-104554-page-1l	1
modern	1
readsubmain_8403119_0l	1
hyyy	1
comment080516	1
www.seawolfnet	1
fuchanke	1
index_bbs_show.php?b_id=4&s_id=146230	1
gps.pcpop	1
????\xa1\xe9|????do=index	1
?t31875l	1
lb5000	1
news.baidu	1
cu8sp8u00031h2ll	1
www.13iu	1
www.sinaxt	1
www.3gp2	1
www.smzy	1
hexun	1
id_960313l	1
cyworld	1
ruhebiyun	1
www.bjwzfh	1
letter	1
singer	1
splay.php?songid=522069	1
zzbbs.soufun	1
www.weather.gov.hk	1
n245949375	1
q19582536	1
feedback.php?arcid=74377	1
enterprise	1
www.my301	1
ts090035_4	1
suoduomacheng	1
thread-50457-1-1l	1
bill_cpc?p=nflivlqlbi2wygb9lxcllgshlzlx5qntlfakldnnys2sllllgyqqlgrdcdzdrdaf8z0yetmc8bglllll&q=cglkpxfpy2hlntexaggmcj0ynszopte2odq0ndcymcz2ptcmyz1paa==&url=http:	1
99sun.blog.sohu	1
content_1229104	1
x3	1
xpll	1
lizi	1
nj.focus	1
articleinfo.php?id=21820	1
man.icxo	1
www.xkli	1
www.3721kan	1
bill_cpc?p=dqsswlvg86vwygkplxclljz8lzlx2cnclfjfy87$b8csllllgbjvlar9zdgrza0kzewmerg$8b8prllllll=&q=cglkpwppytaymtymcj04jmg9mty4ndq0nziwjny9nyzjpu8a&url=http:	1
sh100680	1
n1072044	1
z4f1r0v6	1
n4015c86	1
article_show?articleid=11182	1
bill_cpc?p=cye3r8na9biwygkmlxclljz8lzlx2cnclfjfydhx1hcsllllgbvclar9zdgrza0kzewmerg$8b8prllllll=&q=cglkpwnozw5nahvpjni9mjmmad0xnjg0ndq3mjamdj03jmm9twa=&url=http:	1
zhiyezige_chaxun	1
dj	1
juemiaohaoziwei	1
read.php?209	1
dg	1
dx	1
dy	1
www.wranglerworld	1
dr	1
dispbbs?boardid=1&id=2266475	1
www.bjyq.gov	1
l?si=4	1
l?si=3	1
desktop.yesky	1
www.jiaodong	1
www.shittingmovies	1
www.bjwater.gov	1
cn.made-in-china	1
l?si=9	1
ask.lawtime	1
twsj	1
rs-bigworld-100-409955-409955-1185200199l	1
www.trueme	1
q1205810?pid=w.xg.ll	1
show_detail?id=08f7d729cc8c6f4133929a5cdb994645b8a6c03c	1
www.shun6	1
disaster	1
www.sanuu	1
content_5029113	1
item_detail-0db2-1de626cbe9c1df643cddde83349c1718.jhtml?pm=0	1
bbs.jconline	1
www.44654	1
av.people	1
www.91xiaohua	1
www.manhuashu	1
bill_cpc?p=mrboynuuxl2wygbjlj9lljr6lzlxnzablfawxtywogssllllgbhvlax0chlcd70ah5m@eklllll=&q=cglkpwppywp1mjizngvyjni9oczopte2odq0ndcymcz2ptcmyz1paa==&url=http:	1
xl.zg99	1
bar.sina	1
www.xuanhuashe	1
www.koudai8	1
event.ynet	1
zhdzj	1
www.fashionguide.tw	1
f?kz=208857467	1
www.fjycw	1
bbs.besgold	1
read.php?tid=306&fpage=3	1
www.real2000	1
quake2004picsl	1
smly1.web.qqqweb	1
wc	1
redirect.php?fid=47&tid=1732&goto=nextnewset	1
www.softhouse	1
thread-1803-1-1l	1
forum-42	1
html3	1
www.mypethome	1
xljk	1
www.ht69	1
www.bookcool	1
www.chinaenglish	1
yuejiancaoyou	1
www.livemx	1
info.gz-hongfeng	1
xxzs	1
wenzhang3?id=6751	1
gzdsb.gog	1
alumni.chinaren	1
a9f1199-8617-11dc-bf54-0014221f4662	1
www.sxwyjt	1
www.freestockings	1
diary.jiayuan	1
sy19.blog.sohu	1
dzh2.mop	1
tangshan30	1
bbs.100gps	1
topicdisplay-5005-830347-1l	1
bingo	1
www.9sky	1
www.ws61	1
bbseasy	1
indexl?pid=un_49439_1048_41_40003&flag=1&url=js.ct.10000&s=2007594027&e=9q8xhmyncbflws4wgpat9eligxbir8hxc0czu11ze1tdf7gufybfh5mawmvltd4adlgwxqtfqcto43xk9jviyuqafxfr0tchdouopbblxckg	1
ead9ad07ff83dfe1h213721	1
jx-ganzhou	1
www.138zt	1
wulinqishiludishiwubu--xunfang-gudianwenxue19043_1l	1
download.pcpop	1
xshch	1
?tid-13529l	1
articleshow?articleid=25	1
thread-9762989-1-1l	1
www.ting88	1
life	1
topicdisplay-3422-952976-1l	1
bbs.ngacn	1
66.90.68.150	1
www.ljzyyd	1
dispbbs?boardid=4&id=66144	1
viewthread.php?tid=18566	1
vod.wncpw	1
show_3a154e850379a177bd3103d6e0b5edd7l	1
f?kz=26648167	1
zhuanti2005	1
www.hanhuncn	1
3gp.ikmtv	1
www.136136	1
subcate372_221_list_1l	1
profiles.friendster	1
bbs.vogue	1
tjzy	1
beauty.xicn	1
read.php?tid=1327	1
hunan	1
www.83yy	1
campus.sohu	1
www.chinaacc	1
bill_search?p=zl3w2xbcccswygyflxcllnizlzllxa43lj6fjnoxzvinllllwslalf9hgzlllll=&q=cglkpxnvz291jni9mizopte2odq0ndcymcz2ptemyz1maa==&url=http:	1
www.domain	1
www.daqi	1
www.lfxp	1
video.hnce	1
bill_biz?p=2qxx6ocqj7iwygnvlllllni2lzlll$l1ll3k24$wlx9qlllllxrald5ahdpcidnzllllll==&q=cglkpxnvahumcj0xnczopte2odq0ndcymcz2ptemyz1paa==&url=http:	1
www.061118	1
sanguozhijianlongxiejiazaixianbofangl	1
topyl	1
hwz315429	1
f?kz=377131648	1
www.touzhu	1
q32942339	1
www.609.cc	1
ddmy.5d6d	1
www.travian	1
sort04	1
content_7596979	1
view?bid=62&id=57393&sty=0&tpg=12&ppg=1&age=0	1
forumdisplay.php?fid=8&page=2	1
templatea	1
www158	1
redirect.php?tid=25413&goto=lastpost	1
thread-28277-1-1l	1
%b0%ae%c2%e3%c9%ed	1
bbs.712100	1
www.e9898	1
n249576468	1
sex.39	1
gzmtr	1
se_w550l	1
product2%3fproductclassid=36	1
article213527222	1
www.51jiemeng	1
wwwcraftinfo	1
viewthread.php?tid=6679815&page=1&authorid=41466	1
wdleoufx	1
thread-c-66-734101-1l	1
brand00160	1
www.3liv	1
www.4305	1
showerr?boardid=10&errcodes=29&action=%bb%aa%b9%fa%b7%e5%cd%ac%d6%be%ca%c5%ca%c0	1
www.mtvku	1
q60455644	1
mail2000.tw	1
www.3t21	1
s151l	1
schoolqa_116796	1
ruraleconomics	1
chn	1
www.chinacar	1
www.ppg	1
specia	1
www.hudie	1
detail.php?id=1274875	1
qyml	1
d1a8psl0001124jl	1
bbs_viewart.rs?bid=108710&aid=11635588	1
unique	1
wenhua	1
zzjg	1
www.socang	1
www.qloo	1
txt.duowan	1
www.lm5588	1
www.gjsww	1
money.hexun	1
bbs.hongxiu	1
printpage?articleid=703	1
dir-more-nub-b06002-page-1l	1
www.163yu	1
leo5556	1
series?sortid=22&typeid=352	1
51	1
www.vvjob	1
newslist	1
news.gzhounew	1
www.englishxx	1
tid-888582l	1
www.gamecity.tw	1
www.gapeherass	1
v_mje0mtmwmdkl	1
115504.131409	1
d90c05f80c94afdf91e77209l	1
washer_index	1
bbs.sj	1
bill_cpc?p=na5b66lmm6qwygnblxcllxs1lzlx5q44lfapz2hmo7osllllgbtclaxjer42hhk3llllll==&q=cglkpwnozw5nahvpjni9mzemad0xnjg0ndq3mjamdj03jmm9twa=&url=http:	1
bbs.yizheng.gov	1
q34763028	1
???\xa8\xa6?????	1
b4haocai	1
z_zhengzhi	1
rlist	1
js.ct.10000	1
www.wchem	1
www.dearedu	1
list?prodid=0455	1
bbs.wedchina	1
spubbs	1
zw_content.jsp?topicid=294527	1
scdz	1
rmbsz	1
content_1465606	1
newspapers	1
liuwensheng7050.blog.sohu	1
curr32	1
forum_view_48_21739l	1
sports.sina	1
astro.lady.qq	1
ysyy.tlbaby	1
koreawave.sohu	1
tid-47022l	1
class_photos_more.php?class_id=46	1
viewthread.php?tid=4805&extra=&page=2	1
glmsm.blog.sohu	1
q56342146	1
article_show?articleid=10130&articlepage=6	1
comptedaxxl	1
www	1
options_,,1,,1,,,25	1
zkonghroyou	1
downlist	1
www.fotosearch.hk	1
www.waga114	1
n249115330	1
67.19.64.251	1
why?	1
www.cpsfu	1
show_thread----9735076-	1
s_223_1l	1
www.wushuschool	1
bill_cpc?p=9xqtjiks2dnwygk1lxcllxs1lzlx5q4blfapz2t3cvjsllllgbcvlaaps$lihtzellllll==&q=cglkpty2nza1ntk1jni9mjamad0xnjg0ndq3mjamdj03jmm9twa=&url=http:	1
article.php?id=74023&page=5	1
dispbbs?boardid=20&id=16316	1
zcm	1
dzsql	1
flea.shangdu	1
companyshow	1
htmlnews	1
yezimeiboba.blog.sohu	1
www.ce	1
so3	1
www6.tianya	1
63.223.89.214	1
wxtsfd	1
topic.php?topicid=121714&forumid=4	1
tv.etshow	1
l?from=zzsy03	1
tid-2413l	1
www.scatstar	1
www.bmsy	1
www.sh-an	1
prdz	1
bill_cpc?p=tavlyogrowpwygnblxcllnzglllxg0urlfwog2omw7ssllllgy1qlg5ls2k387ztllllll==&q=cglkpwppytaymtymcj0xnyzopte2odq0ndcymcz2ptcmyz1paa==&url=http:	1
www.mydcentre	1
down390l	1
xingbing	1
???\xa8\xa8?\xa1\xc0?|?:0,1,40,1,0,0,timespan,1,	1
content_1872146	1
sale	1
n250977966	1
bbs.news.sina	1
bbs.ylmf	1
content_6357553	1
?tid-621350l	1
www.jpgsky	1
bc.php?code=000839	1
www.11a	1
bbs.lessky	1
xkb	1
nb	1
je5b7ruyon0	1
tid-8118l	1
bbs.stnts	1
test	1
www.cdsp	1
www.cyrcbbs	1
picture	1
www.lkching7	1
bj.sina	1
ce6oc2c00051kmgl	1
content_915388	1
cnr	1
tpjmlns	1
weekend	1
www.tolib	1
www.jz5u	1
www.dianliang	1
modules	1
www.firpark	1
content_5406639	1
f?kz=281583007	1
wuxia	1
www.gp83888	1
blog999	1
landengin	1
id_cc00xmzazndc5ng==l	1
ishare.edu.sina	1
www.shanziba	1
fanpaopao	1
www.biaoche.bbs.ku6	1
flsj	1
h6598l	1
sucai.3lian	1
topic.php?from=channel_my&dust2=&pid=19507	1
www.icbc	1
qinglongdemeiren	1
www.pclady	1
www.tianyabook	1
www.lantianyu	1
viewnews?guid=50-53-57-52-49	1
yr0201.blog.sohu	1
chuangye	1
p_11l	1
www.meica	1
dispbbs?boardid=18&id=55201	1
lovelife	1
www.qicaispace	1
yuejiancaoyoul	1
glmj	1
www.6wei	1
person_resume	1
viewthread.php?tid=5694&extra=page%3d1&page=1	1
album_3124_2l	1
article.pchome	1
jianding	1
news.hexun	1
play.zol	1
www.yoyv	1
thread-35270-1-1l	1
www.leleju	1
bbs.fans	1
guba.eastmoney	1
tid-383633l	1
www.z6x8	1
meirong	1
www.guttt	1
www.hgtrade	1
www.gayconfirmed	1
?t2404368l	1
nxmcdd44.blog.sohu	1
n244017655	1
auto.163	1
www.itads	1
view817207607399167l	1
www.xxxmovieforum	1
u35	1
li9234	1
www.greatoo	1
mingxing	1
channel_19	1
cqbeer.pack	1
www.lycanon	1
bbs.feiku	1
xw_gn	1
tianzient	1
travel_ask_detail	1
www.fzl-qq	1
quzhai8	1
thread-12741-1-38l	1
9music	1
zgyncw.8hy	1
www.imdb	1
baf-11dc-84b2-0014221b798a	1
viewthread.php?tid=239003&extra=page%3d112	1
xiaoshengchu	1
ee57808d1f6b512l	1
shenmu	1
id_1079413l	1
cysc	1
digital-vision	1
www.jinti	1
www.xiaoyufans	1
www.51siwa	1
wwwwshow	1
www.ftls	1
article.hongxiu	1
uuu.www.97sese	1
www.0577mov	1
topic.cgi?forum=107&topic=4	1
www.zljt	1
www.ek51	1
showurl?id=2159	1
q37039794	1
www.oldwomanyounggirl	1
product_www	1
bbs1.hxsd	1
market	1
writer49l	1
content?id=914	1
views-of-the-earth	1
blog_560fba7801007wynl	1
viewthread_old.php?oldtid=364	1
lyhtml	1
topmsg	1
fyn09gis	1
hyatt	1
?source=ycont_ncp_ks&qid=1307081303571	1
live	1
d62316938	1
msg	1
list5_18l	1
www.gay-es	1
www.eresdown	1
www.dcfund	1
www.canyin	1
www.bt125	1
www.autohome	1
dqgcxc.xls	1
www.dlog	1
zhaishow	1
www.ziliao	1
i-bjykdxxx.2006.05l	1
car	1
westmed	1
can	1
www.wet123	1
enofferview_eqdxl464_79690_trade-offer	1
bbs.xs163	1
show_thread----9314819-	1
news.enorth	1
dv_rss?s=xhtml&boardid=12&id=2452&page=2	1
agent	1
bjtime	1
ask.39	1
k7gig1y5h	1
biji-1992581l	1
showtopic-3674-4	1
offerdocoment?tradeid=175644	1
oumeibtl	1
dress	1
nbastar	1
www.myxingming	1
75.125.189.75	1
q14259953	1
homepage.52samsung	1
17908	1
pages1	1
www.zhuatu	1
id_ca00xmzi0mdc3ng==l	1
blog.oeeee	1
www.163lawyer	1
www.sjzwlw	1
a-kjqbkfyjj200307090l	1
slbj	1
q57333791	1
www.136114	1
music.szzhan	1
www.hotbus	1
sx	1
topicother?t=5&boardid=22&id=134277	1
neidi	1
gjlb	1
b9g	1
www.atbag	1
www.cdfdc.gov	1
dv_rss?s=xhtml&boardid=130&id=6279	1
tech.sina	1
bbs.tfwed	1
webpage	1
xh_look?id=52	1
www.qinyang.ha	1
movie_2004	1
site.baidu	1
lyric	1
bbs.pcauto	1
www.china-ppt	1
www.d7ab	1
topicl_188059_3l	1
movie.lungpoon	1
content_2104896	1
a63g1a_iugzhejnql	1
thread-2713-1-1l	1
index_sh%3fid=sogouzt	1
article_show?articleid=10968&articlepage=2	1
subsortprot_159_p1l	1
zfxy.nankai.edu	1
msgview	1
ba4e82cf5b6e5bfde33bl	1
sub.zol	1
qq.qqjia	1
webabie	1
ls,------xgu5hjwqyxh2e------------------x3g4rjojvpe2wojxonsxgzow67jlg-----l	1
66.90.77.254	1
showtopic?forumid=23&topicid=9754&go=next	1
bbs.uubird	1
www.51mazda	1
mt.huzhai	1
topicother?t=5&boardid=35&id=22462&page=2	1
www.269vcd	1
edu.sina	1
~1~402	1
node11	1
post2_2102478_1l	1
cns!bc36be90586bf97f!324.entry	1
www.qqkxf	1
www.overseasstudy	1
chcbb0526	1
bbs.99fans	1
n250394404	1
world.people	1
mantoushan	1
showthread.php?t=793556	1
read_1424369l	1
www.250mm	1
www.dushu	1
tvguide.cctv	1
www.sohu	1
zhuti	1
detail?id=235642	1
www.10lu	1
hufupin	1
bbs.pspchina	1
fndc	1
songster	1
cn.jokes.yahoo	1
bbs.qianlong	1
www.xj.xinhuanet	1
content_695148	1
www.zizaiw	1
www.cs.ecitic	1
news.huash	1
dl-20040206152959	1
2008.163	1
cars	1
viewthread.php?fid=15&tid=43883&action=printable	1
www.jklife	1
8wish	1
club.friends.oeeee	1
wazg2008.spaces.live	1
?d?\xa1\xe3d??al	1
cpc.people	1
training	1
play_album-aid-381951_vid-mti5mdk0mdal	1
dianshiju	1
??????\xa8\xa8??%20or%20?-???2%20or%20\xa8\xa6???\xa1\xe3??\xa3\xa4?%20or%20\xa8\xa8\xa1\xec?\xa8\xa6\xa1\xe9?%20or%20?????\xa1\xe3???%20or%20?13\xa8\xa8??:0,1,10,1,0,0,,0,	1
product?id=16396	1
cache1.club.pps.tv	1
r-plan-327065-540-547-0l	1
id_948016l	1
www.xmtv	1
www.fhudy	1
www.hdsyzx	1
gdl.3721	1
index?source=image_result_zbj&p=luanlun	1
www.laiwunews	1
www.5doc	1
banxchengg	1
q51964328	1
view.php?fid=34864&tbid=2509&bbsid=4&subid=0	1
modo520	1
da141205	1
q32119405	1
www.mipang	1
xx	1
www.niaoshu	1
n256398375	1
www.boysky	1
www.qidian	1
bbs.nou.edu.tw	1
topic.cgi?forum=4&topic=770&show=0	1
@787624	1
shuku	1
q6q5	1
content.php?msgpid=qy6bfqre	1
banzou51.blog.sohu	1
read-ylmf-tid-100177-page-e-fpage-14l	1
content_1851548	1
f?kz=379453038	1
ci00f671307o9p33l	1
?k=bbdarin-peerless	1
disp?id=4053	1
www.010tz	1
renwu	1
cmdt	1
www.sjhdm	1
66.90.93.183	1
www.gzsg	1
pylz	1
www.me1	1
zhengfu	1
www.tgjjw	1
r	1
topic_1_15_1155971__2005l	1
dlgame.pchome	1
?tid-39031l	1
ghwang1980.blog.sohu	1
bbs.kuankuan	1
n47381c122	1
book.news.sina	1
topics	1
video.pplive	1
n257150319?	1
bbs.resz	1
download_client.php	1
rent	1
onlylove-fangfei.blog.sohu	1
www.goodbaby	1
a.22uo	1
www.qy6	1
club.pchome	1
world_geography	1
www.csi	1
www.anxz	1
channel	1
jingdianduanxin	1
id_325471l	1
bbs.jpu.edu	1
article_19040_1	1
q63184207	1
track	1
zhmh.bbs.id666	1
www.zzstep	1
tid-773466l	1
www.52eshu	1
www.77bbbbb	1
icon	1
duibi	1
www.joyo	1
www.aizbing	1
www.shanliao	1
a8.ent.tom	1
q.yesky	1
globaltimes	1
www.uurao	1
link	1
66.90.113.138	1
fucking-machines-tgp.topmegapornos	1
www.dvd2	1
www.17k	1
data.movie.xunlei	1
yoao174.blog.sohu	1
help	1
bbsmessagelist.act?currentpage=1&bbsthreadid=1487551	1
www.52hxw	1
g40064c5i3605s0p0l	1
qlist05l	1
topic.jsp?tid=404144&topicpage=1	1
viewtopic.php?p=20915	1
www.jixie158	1
product?product_id=9280937	1
content_8256301	1
grxz	1
dyy	1
www.315wm	1
www.mtt8	1
sina.hd	1
thread.php?tid=7561&extra=page%3d10	1
quanzhengfafa.blog.sohu	1
www.sports	1
resource	1
www.china84	1
www.gscn	1
oi27	1
qianyinche	1
www.nokia	1
www.100ye	1
jokes	1
luchengsemeimeitupianhuangzhanl	1
n_chinam	1
series?sortid=41&typeid=174	1
post_1536075_1l	1
jkls	1
showthread.php?t=7901	1
nbbbs.ccw	1
series_445l	1
www.showcooltv	1
www.oldtransexuals	1
sport	1
xifuyizhan.blog.sohu	1
ency	1
www.examlink	1
www.52njl	1
3.4c5k	1
healthqa	1
review	1
cha.ganji	1
www.hljnews	1
chuguishejizouxiang	1
read_1706643l	1
www.ubee	1
zhenli	1
yjzc	1
cutiegallerys	1
www.zshine	1
bbs.orzgay	1
cutyournipples	1
id=168&pn=0l	1
id_369181l	1
www.osta	1
www.dphoto	1
www.taoteng	1
sjqg	1
cc00f1598077o9p38l	1
www.shaccp	1
wwwread	1
www.29192	1
?mh_id=2004368233	1
topic_show.jsp?id=3453829&oldpage=1&thesisid=149&flag=topic1	1
bbs.wtojob	1
www.bookzx	1
www.time-for-scat	1
www.lewiscopublichealth	1
www.sqwyt	1
firewall	1
news.chinacars	1
www.go007	1
dbyza	1
post2_2778569_1l	1
